size,mflop
31,15470.2
32,19485.3
96,27705.8
97,28241.1
127,26233.9
128,28188.9
129,28064
191,29600
192,31705
229,31951.6
255,31524.8
256,32130.2
257,30152.2
319,31679.5
320,33488.9
321,32691.5
417,34757.4
479,34815.3
480,35869.3
511,33748.8
512,33841.8
639,35857
640,36310.2
767,35824.3
768,36370.2
769,35532.2
1023,34772.3
1024,34241.1
1025,34713.6
1525,36272.1
1526,35693.5
1527,34351.1
