size,mflop
31,2034.19
32,2243.39
96,4022.15
97,3745.87
127,3946.93
128,4532.91
129,4014.57
191,4106.48
192,4271.71
229,4166.96
255,4162.94
256,4886.34
257,4569.94
319,4381.93
320,4497.29
321,4404.18
417,4560.48
479,4487.09
480,4595.05
511,4415.6
512,4822.23
639,4478.94
640,4951.43
767,4515.73
768,4813.11
769,4727.67
1023,4560.53
1024,4756.04
1025,4726.75
1525,4620.2
1526,4664.11
1527,4545.25
