size,mflop
31,2636.11
32,3383.66
96,4844.08
97,4805.93
127,5107.39
128,5324.48
129,4541.76
191,5214.54
192,5404.6
229,5217.86
255,5251.93
256,5760.26
257,5299.44
319,5424.96
320,5531.25
321,5423.15
417,5603.88
479,5475.52
480,5522.28
511,5460.85
512,5757.42
639,5512.81
640,5766.44
767,5548.65
768,5775.5
769,5518.94
1023,5581.03
1024,5771.06
1025,5638.26
1525,5565.64
1526,5575.08
1527,5515.06
