size,mflop
31,15344.8
32,19245.4
96,27757.3
97,28116.6
127,26356
128,28170.9
129,28195.4
191,29472.7
192,31688.6
229,31961.4
255,31491.4
256,32065.4
257,30150.6
319,31635.3
320,33454.8
321,32648.4
417,34624.4
479,34410.9
480,35559.9
511,33290.2
512,33248.3
639,34797.5
640,34983.7
767,34642.8
768,34938.4
769,34266.6
1023,34090.1
1024,33861.6
1025,33784.8
1525,36316.7
1526,36339.5
1527,36062.9
