size,mflop
31,4775.34
32,4726.31
96,4727.94
97,4955.37
127,5487.72
128,3696.9
129,4904.4
191,5058.63
192,4031.23
229,4820.36
255,5132.43
256,3421.49
257,4851.59
319,4609.04
320,3720.6
321,4519.23
417,4346.67
479,4297.07
480,4137.22
511,3443.26
512,2839.94
639,4459.41
640,3303.89
767,4230.75
768,3199.25
769,4303.68
1023,3098.26
1024,2783.13
1025,3376.71
1525,4167.34
1526,4921.19
1527,4705.6
