size,mflop
31,1921.07
32,2413.9
96,2406.47
97,1996.53
127,2032.99
128,2223.97
129,2012.51
191,2038.06
192,2345.54
229,2024.44
255,2039.31
256,1781.32
257,2028.89
319,2046.61
320,2319.64
321,2037.05
417,2037.82
479,2044.05
480,2367.78
511,1968.51
512,1286.21
639,2028.44
640,2185.09
767,2016.89
768,1779.65
769,2006.82
1023,1953.52
1024,1266.07
1025,1947.46
1525,1798.56
1526,2081.99
1527,1797.05
