size,mflop
31,3390.94
32,4217.55
96,5197.64
97,4363.65
127,4345.73
128,5513.75
129,4511.54
191,4266.56
192,5234.43
229,4085.88
255,2318.98
256,3236.23
257,2373.69
319,2860.54
320,2809.44
321,1918.65
417,2519.63
479,4344.76
480,5148.86
511,4354.32
512,5072.72
639,3876.03
640,241.373
767,391.24
768,747.378
769,202.322
1023,357.025
1024,4283.19
1025,3925.12
1525,2337.94
1526,2437.34
1527,1930.43
