size,mflop
31,1758.15
32,1548.73
96,1543.24
97,1794.66
127,1869.62
128,1278.68
129,1824.09
191,1881.58
192,1375.87
229,1867.27
255,1870.59
256,1183.12
257,1842.52
319,1869
320,1366.05
321,1849.81
417,1833.38
479,1840.75
480,1523.91
511,1767.5
512,908.955
639,1831.79
640,1267.53
767,1831.03
768,1171.95
769,1823.88
1023,1776.38
1024,891.05
1025,1770.57
1525,1712.11
1526,1524.31
1527,1575.63
