size,mflop
31,15463.9
32,19455.4
96,28262.4
97,28201.4
127,26300.2
128,28020.5
129,27950.6
191,29463.4
192,31488.6
229,31863.5
255,31651.5
256,31575.8
257,29799.1
319,31582.2
320,33458.2
321,32677.7
417,34284.5
479,33447.2
480,35878.1
511,32839.8
512,33852.5
639,33270.7
640,35004.1
767,34688.5
768,35045.3
769,33533.5
1023,33828.9
1024,32424.9
1025,32949.8
1525,35559.4
1526,34962.2
1527,34586.3
