size,mflop
31,5652.23
32,7630.24
96,7447.22
97,6358.38
127,6754.31
128,7312.85
129,6515.05
191,6889.72
192,7305
229,6740.72
255,7009.07
256,7285.11
257,6882.56
319,7050.03
320,7317.78
321,6930.87
417,7021.12
479,7116.16
480,7294.04
511,7138.21
512,7219.96
639,7162.13
640,7294.83
767,7171.89
768,7300.85
769,7122.99
1023,7144.6
1024,6988.06
1025,7109.95
1525,6475.93
1526,6593.63
1527,6481.25
