size,mflop
31,5517.98
32,7313.02
96,7701.19
97,7329.62
127,7445.65
128,7995.64
129,6898.09
191,7546.47
192,7947.17
229,7500.09
255,7589.71
256,7838.88
257,7203.83
319,7683.85
320,7933.84
321,7360.5
417,7763.95
479,7771.61
480,7944.3
511,7806.69
512,7947.26
639,7885.37
640,8009.59
767,7859.26
768,7953.73
769,7668.6
1023,7864.12
1024,7841.52
1025,7700.49
1525,7652.35
1526,7682.76
1527,7659.2
